url,project_name,commit
https://github.com/prestodb/presto,prestodb/presto,a14165199a9761f9be29202ea99ffd06a7899d71
https://github.com/prestodb/presto,prestodb/presto,b7b62fc0e0b1df6723f78c6675ca3ff66552d180
https://github.com/prestodb/presto,prestodb/presto,abc2f6e001aba248781ef21313c8eaebda8ad0fa
https://github.com/prestodb/presto,prestodb/presto,33c1fa4865c5ea0c11fb8b0f9b0ba4293869e332
https://github.com/prestodb/presto,prestodb/presto,306072987a43b158d5a027ade6b95be4dc72eee3
https://github.com/prestodb/presto,prestodb/presto,5c8b118256d32bd004266b7058589129c2acf24d
https://github.com/prestodb/presto,prestodb/presto,97690bdd6350598591c5c2f00974f40c3266f4cc
https://github.com/prestodb/presto,prestodb/presto,8e52e345866d532ed45323251198e9b73e8bcc6b
https://github.com/prestodb/presto,prestodb/presto,a77a72aa392348c0315e25a1dff7103070cd3e0d
https://github.com/prestodb/presto,prestodb/presto,c67be7691a39f797522a8a19cde3a2011b0ecfe4
https://github.com/prestodb/presto,prestodb/presto,129deddcd3ec6e511e5a36895cd059760537a4cf
https://github.com/prestodb/presto,prestodb/presto,9cfe4c79a6aa230cc8560cb2fbbcb5da19dbaa1a
https://github.com/prestodb/presto,prestodb/presto,e9b25798e9751f6545243a7dd1290ae61b7fe40b
https://github.com/prestodb/presto,prestodb/presto,aa4fe2f5c0ce3b6c867ecc5b22864b3568e2e3f8
https://github.com/prestodb/presto,prestodb/presto,c70fb333f1da399df5b46ab28d9725335fba3de2
https://github.com/prestodb/presto,prestodb/presto,34e25649e84f1c074d04a430628dda4ef920894e
https://github.com/prestodb/presto,prestodb/presto,fe6c57de54b96c25ef8554feb85caba6a254362b
https://github.com/prestodb/presto,prestodb/presto,760f05e15537bab8c6115a8cc50efe476d41b6b8
https://github.com/prestodb/presto,prestodb/presto,5e80dfb9e6a15c3b7773937437ec17097237a3bb
https://github.com/prestodb/presto,prestodb/presto,6742c653e20568efc89f97fea67bcdd16edbf0d8
https://github.com/prestodb/presto,prestodb/presto,5e1aa987037117c4e6208c0709e3e7379434c338
https://github.com/prestodb/presto,prestodb/presto,be6376f8df4c266e452220bacf55c302d340d1ae
https://github.com/prestodb/presto,prestodb/presto,79d5da857c038a3e607a7241d907cd42aa489fcb
https://github.com/prestodb/presto,prestodb/presto,8c6d2dc2efb7b878543dd1121bacc637ef08a5b5
https://github.com/prestodb/presto,prestodb/presto,675c9b4a2d17853ebdae0d011ffb971b93363016
https://github.com/prestodb/presto,prestodb/presto,13bd42b001a21cf108e4b7068c63d549a843ab95
https://github.com/prestodb/presto,prestodb/presto,7757b4932d927039f2ada41def313a1f63031bd9
https://github.com/prestodb/presto,prestodb/presto,db5ea9183412656f9cbf2e8a9302666ac323143d
