project;repo_file_path_reduced;refs_count
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAudit.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Submit.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/Script.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/Replace.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/Tar.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/TarFileSet.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/unix/Chmod.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/UpToDate.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/types/CommandlineJava.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/types/FilterSet.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/main/org/apache/tools/ant/types/ScannerUtil.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/test/org/apache/myrmidon/components/configurer/test/data/ConfigTestIgnoreStringMethods.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/test/org/apache/myrmidon/components/configurer/test/DefaultConfigurerTestCase.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/test/org/apache/myrmidon/components/deployer/TestType1.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/test/org/apache/myrmidon/components/property/test/AbstractPropertyResolverTestCase.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/testcases/org/apache/myrmidon/components/configurer/test/data/ConfigTestIgnoreStringMethods.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/testcases/org/apache/myrmidon/components/configurer/test/DefaultConfigurerTestCase.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/testcases/org/apache/myrmidon/components/deployer/TestType1.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/compilers/CompilerAdapterFactory.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/FixCRLF.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/Input.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/Jar.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/javadoc/Html.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ANTLR.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheck.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/dotnet/Ilasm.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ejb/WeblogicDeploymentTool.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/i18n/Translate.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/jsp/compilers/CompilerAdapterFactory.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/metamata/MAudit.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/perforce/P4Submit.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/Script.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/Replace.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/Tar.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/TarFileSet.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/unix/Chmod.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/UpToDate.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/types/CommandlineJava.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/types/FilterSet.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/ant/types/ScannerUtil.java;2
apache/ant;/apache_ant/proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/metamata/AbstractMetamataTask.java;2
apache/ant;/apache_ant/proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklabel.java;2
apache/ant;/apache_ant/proposal/sandbox/input/src/main/org/apache/tools/ant/input/DefaultInputHandler.java;2
apache/ant;/apache_ant/proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/junit/FormatterElement.java;2
apache/ant;/apache_ant/proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/junit/remote/Server.java;2
apache/ant;/apache_ant/proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/ClientElement.java;2
apache/ant;/apache_ant/proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/TestElement.java;2
apache/ant;/apache_ant/proposal/sandbox/selectors/src/main/org/apache/tools/ant/types/ZipScanner.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/acs/ACSFactory.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/command/AboutCmd.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/command/ChangeLookAndFeelCmd.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/command/DisplayErrorCmd.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/command/EmacsNotifyCmd.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/command/ExitCmd.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/command/LoadFileCmd.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/customizer/DynamicCustomizer.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/customizer/PropertiesPropertyEditor.java;2
apache/ant;/apache_ant/src/antidote/org/apache/tools/ant/gui/modules/console/BuildConsole.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/filters/HeadFilter.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/filters/TailFilter.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/loader/AntClassLoader5.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/property/ResolvePropertyMap.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/Apt.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/compilers/Jikes.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/condition/ConditionBase.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/condition/IsSigned.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/condition/ResourceContains.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/ConditionTask.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/cvslib/ChangeLogParser.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/email/EmailTask.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/Input.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklabel.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJImport.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/javacc/JJTree.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/javah/JavahAdapterFactory.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers/CompilerAdapterFactory.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers/JspCompilerAdapterFactory.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/junit/FailureRecorder.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAudit.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/native2ascii/Native2AsciiAdapterFactory.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Submit.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/SchemaValidate.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/script/ScriptDef.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/script/ScriptDefBase.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCheckin.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCheckout.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSGet.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSLabel.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/splash/SplashScreen.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckin.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamTask.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/Pack.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/PropertyHelperTask.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/rmic/KaffeRmic.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/rmic/RmicAdapterFactory.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/SetPermissions.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/Taskdef.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/taskdefs/Untar.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/Environment.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/Permissions.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/Resource.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/resources/AbstractClasspathResource.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/resources/PropertyResource.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/resources/Resources.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/selectors/ContainsRegexpSelector.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/selectors/SelectSelector.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/types/ZipScanner.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/ConcatFileInputStream.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/ContainerMapper.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/LeadPipeInputStream.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/LineOrientedOutputStream.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/LoaderUtils.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/optional/WeakishReference12.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/regexp/JakartaOroMatcher.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/regexp/Jdk14RegexpMatcher.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/regexp/Regexp.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/regexp/RegexpMatcher.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/ScriptRunnerBase.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/VectorSet.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/ant/util/WeakishReference.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/zip/ExtraFieldUtils.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/zip/GeneralPurposeBit.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/zip/ZipEncodingHelper.java;2
apache/ant;/apache_ant/src/main/org/apache/tools/zip/ZipUtil.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/IntrospectionHelperTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/taskdefs/CopyTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/taskdefs/JavadocTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/taskdefs/optional/net/FTPTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/taskdefs/RmicAdvancedTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/taskdefs/SyncTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/types/DirSetTest.java;2
apache/ant;/apache_ant/src/testcases/org/apache/tools/ant/types/selectors/BaseSelectorTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/AntClassLoaderDelegationTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/ProjectHelperRepositoryTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTaskTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/taskdefs/optional/sos/SOSTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/taskdefs/RmicAdvancedTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/taskdefs/UnzipTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/taskdefs/ZipExtraFieldTest.java;2
apache/ant;/apache_ant/src/tests/junit/org/apache/tools/ant/types/ResourceOutputTest.java;2
diegocedrim/argouml;/diegocedrim_argouml/modules/cpp/tests/org/argouml/language/cpp/generator/BaseTestGeneratorCpp.java;2
diegocedrim/argouml;/diegocedrim_argouml/modules/jscheme/src/org/argouml/tools/ui/ActionExecSilk.java;2
diegocedrim/argouml;/diegocedrim_argouml/modules/junit/src/org/argouml/ui/ActionTestJunit.java;2
diegocedrim/argouml;/diegocedrim_argouml/modules/junit/src/org/argouml/uml/generator/TestParserDisplay.java;2
diegocedrim/argouml;/diegocedrim_argouml/modules/junit/src/org/argouml/util/CheckResourceBundle.java;2
diegocedrim/argouml;/diegocedrim_argouml/modules/menutest/src/org/argouml/ui/test/ActionTestMenuPlugins.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/app/src/org/argouml/uml/ui/UMLAddDialog.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/configuration/ConfigurationProperties.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/kernel/ProfileConfiguration.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/java/AssociationEndNameNotationJava.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/java/AttributeNotationJava.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/java/OperationNotationJava.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ActionStateNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/AssociationEndNameNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/AssociationRoleNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/CallStateNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ClassifierRoleNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ComponentInstanceNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ExtensionPointNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/NodeInstanceNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateStateNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ObjectFlowStateTypeNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/ObjectNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/OperationNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/notation/providers/uml/TransitionNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/profile/internal/ProfileMeta.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/profile/internal/ProfileUML.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/ui/explorer/ExplorerEventAdaptor.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/ui/SettingsTabProfile.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/activity/ui/FigActionState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/activity/ui/FigObjectFlowState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/activity/ui/FigPartition.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/activity/ui/FigSubactivityState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/collaboration/ui/FigClassifierRole.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/deployment/ui/FigObject.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/DiagramFactory.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigBranchState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigConcurrentRegion.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigFinalState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigForkState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigHistoryState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigInitialState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigJoinState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigJunctionState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigSimpleState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigSubmachineState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigSynchState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/FigTransition.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/state/ui/UMLStateDiagram.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigAttribute.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigLink.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/ActionAggregation.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/ArgoFig.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/CompartmentFigText.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/FigAbstraction.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeAssociationClass.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgePort.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/FigMultiLineText.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/FigNodeAssociation.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/FigStereotype.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/ModeCreateAssociationEnd.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/ui/ModeCreateGraphEdge.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/FigActor.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/FigExtend.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/FigInclude.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/UMLUseCaseDiagram.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/GenCompositeClasses.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/PredicateNotInTrash.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/StereotypeUtility.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/ui/ActionActivityDiagram.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/ui/behavior/common_behavior/PopupMenuNewAction.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/ui/foundation/core/PropPanelModelElement.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/ui/TabDocumentation.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/uml/ui/UMLMultiplicityPanel.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/src/org/argouml/util/ArgoFrame.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/tests/org/argouml/notation/providers/uml/TestMessageNotationUml.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/tests/org/argouml/persistence/TestXmiFilePersister.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/tests/org/argouml/ui/TestDetailsPane.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-app/tests/org/argouml/uml/ui/AbstractTestActionAddDiagram.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-activity2/src/org/argouml/activity2/diagram/BaseDisplayState.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigActivation.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigClassifierRole.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigHead.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/UMLSequenceDiagram.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-sequence2/src/org/argouml/uml/diagram/sequence2/ui/FigHead.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-diagrams-sequence2/src/org/argouml/uml/diagram/sequence2/ui/ModeCreateMessage.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-euml/src/org/argouml/model/euml/CollaborationsFactoryEUMLImpl.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-euml/src/org/argouml/model/euml/EUMLModelImplementation.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-euml/src/org/argouml/model/euml/ModelEventPumpEUMLImpl.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-mdr/src/org/argouml/model/mdr/CollaborationsFactoryMDRImpl.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-mdr/src/org/argouml/model/mdr/ModelManagementHelperMDRImpl.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-model-mdr/src/org/argouml/model/mdr/UmlFactoryMDRImpl.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/module/TempListener.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/PopupMenuNewAction.java;2
diegocedrim/argouml;/diegocedrim_argouml/src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/UMLExpandableRowSelector.java;2
