project;repo_file_path_reduced;refs_count
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/Price.java;11
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/SequenceTest.java;10
apache_tomcat;org/apache/catalina/deploy/ContextEnvironment.java;1
apache_tomcat;org/apache/tomcat/util/http/parser/Cookie.java;1
apache_tomcat;org/apache/tomcat/websocket/WsProtocolHandler.java;1
apache_tomcat;org/apache/jasper/compiler/ErrorDispatcher.java;3
apache_derby;tools/org/apache/derby/impl/tools/ij/util.java;3
apache_derby;engine/org/apache/derby/impl/jdbc/authentication/LDAPAuthenticationSchemeImpl.java;1
apache_tomcat;org/apache/tomcat/util/modeler/modules/MbeansDescriptorsDigesterSource.java;2
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/MergeStatementTest.java;1
apache_derby;engine/org/apache/derby/impl/sql/catalog/SYSTABLESRowFactory.java;1
apache_tomcat;org/apache/catalina/deploy/SecurityConstraint.java;1
apache_tomcat;org/apache/catalina/ha/ClusterListener.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/DBInJarTest.java;1
apache_tomcat;org/apache/tomcat/util/res/StringManager.java;2
apache_derby;engine/org/apache/derby/jdbc/EmbeddedDataSource40.java;12
apache_tomcat;org/apache/catalina/util/IOTools.java;1
apache_derby;engine/org/apache/derby/impl/sql/GenericActivationHolder.java;3
apache_derby;engine/org/apache/derby/catalog/types/TypeDescriptorImpl.java;1
apache_tomcat;org/apache/catalina/tribes/group/interceptors/MessageDispatch15Interceptor.java;10
apache_tomcat;org/apache/tomcat/websocket/MessagePart.java;2
apache_tomcat;org/apache/catalina/tribes/group/ChannelCoordinator.java;2
apache_tomcat;org/apache/tomcat/util/net/SocketBufferHandler.java;1
apache_tomcat;org/apache/catalina/connector/CometEventImpl.java;1
apache_tomcat;org/apache/catalina/session/PersistentManagerBase.java;7
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/TriggerTest.java;6
apache_tomcat;org/apache/coyote/ajp/AjpAprProcessor.java;8
apache_tomcat;org/apache/catalina/connector/RequestFacade.java;2
apache_derby;engine/org/apache/derby/impl/sql/execute/InsertVTIResultSet.java;1
apache_derby;engine/org/apache/derby/iapi/services/replication/slave/SlaveFactory.java;1
apache_tomcat;org/apache/catalina/connector/Request.java;13
apache_tomcat;org/apache/tomcat/websocket/WsRemoteEndpointBasic.java;1
apache_derby;engine/org/apache/derby/impl/services/jmx/JMXManagementService.java;3
apache_derby;engine/org/apache/derby/impl/sql/compile/ColumnReference.java;2
apache_derby;tools/org/apache/derby/impl/tools/ij/utilMain.java;5
apache_derby;testing/org/apache/derbyTesting/perf/basic/jdbc/HeapScan.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbc4/TestPreparedStatementMethods.java;6
apache_derby;testing/org/apache/derbyTesting/junit/Decorator.java;4
apache_derby;client/org/apache/derby/client/net/NetConnection40.java;3
apache_derby;tools/org/apache/derby/impl/tools/cslook/DB_Trigger.java;1
apache_derby;engine/org/apache/derby/impl/jdbc/EmbedPreparedStatement40.java;6
apache_derby;client/org/apache/derby/client/am/Savepoint.java;1
apache_tomcat;org/apache/tomcat/util/net/URL.java;2
apache_derby;engine/org/apache/derby/jdbc/AutoloadedDriver.java;1
apache_tomcat;org/apache/tomcat/dbcp/pool2/impl/BaseObjectPoolConfig.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/junitTests/compatibility/JDBCDriverTest.java;8
apache_derby;testing/org/apache/derbyTesting/functionTests/util/JDBC.java;2
apache_derby;engine/org/apache/derby/impl/sql/compile/FromSubquery.java;1
apache_derby;engine/org/apache/derby/iapi/types/SQLDate.java;3
apache_derby;engine/org/apache/derby/impl/services/monitor/BaseMonitor.java;2
apache_derby;engine/org/apache/derby/impl/store/raw/xact/XactFactory.java;4
apache_derby;engine/org/apache/derby/impl/sql/compile/InListOperatorNode.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/Changes10_9.java;8
apache_tomcat;org/apache/tomcat/util/http/fileupload/ServletRequestContext.java;1
apache_tomcat;org/apache/catalina/core/ApplicationContext.java;11
apache_tomcat;org/apache/catalina/cluster/CollectedInfo.java;1
apache_tomcat;org/apache/tomcat/jni/SSLContext.java;1
apache_tomcat;org/apache/jasper/compiler/TldLocationsCache.java;1
apache_tomcat;org/apache/catalina/startup/DefaultJarScanner.java;1
apache_derby;client/org/apache/derby/client/am/Clob.java;3
apache_tomcat;org/apache/coyote/http11/upgrade/UpgradeNioServletOutputStream.java;1
apache_tomcat;org/apache/catalina/core/StandardContextValve.java;7
apache_derby;engine/org/apache/derby/impl/store/raw/data/ContainerBasicOperation.java;1
apache_derby;engine/org/apache/derby/impl/jdbc/EmbedStatement.java;16
apache_derby;engine/org/apache/derby/impl/services/monitor/PersistentServiceImpl.java;1
apache_derby;engine/org/apache/derby/jdbc/EmbeddedSimpleDataSource.java;1
apache_tomcat;org/apache/tomcat/websocket/pojo/PojoMessageHandlerBasicString.java;1
apache_derby;engine/org/apache/derby/impl/sql/execute/DMLWriteResultSet.java;6
apache_tomcat;org/apache/catalina/ha/session/JvmRouteBinderValve.java;1
apache_derby;client/org/apache/derby/client/net/NetDatabaseMetaData.java;7
apache_derby;client/org/apache/derby/jdbc/ClientDataSource40.java;12
apache_tomcat;org/apache/coyote/http2/StreamError.java;1
